cd_fcu;CMAET60;CMAST60;CMATT60;CMACT60;year;nm_fcu;cd_mun;nm_mun
32013080089;NA;NA;NA;NA;NA;Valparaíso;3201308;Cariacica
32013080091;NA;NA;NA;NA;NA;Santo André A;3201308;Cariacica
32013080101;NA;NA;NA;NA;NA;Flexal II B;3201308;Cariacica
32013080102;NA;NA;NA;NA;NA;Porto Santana B;3201308;Cariacica
32013080103;NA;NA;NA;NA;NA;Operário B;3201308;Cariacica
32013080104;NA;NA;NA;NA;NA;Porto Novo A;3201308;Cariacica
32013080105;NA;NA;NA;NA;NA;Jardim Botânico B;3201308;Cariacica
32013080106;NA;NA;NA;NA;NA;Porto de Cariacica A;3201308;Cariacica
32013080107;NA;NA;NA;NA;NA;Prolar B;3201308;Cariacica
32013080108;NA;NA;NA;NA;NA;Antônio Ferreira Borges B;3201308;Cariacica
32013080110;NA;NA;NA;NA;NA;Campo Verde B;3201308;Cariacica
32013080111;NA;NA;NA;NA;NA;Nova Valverde B;3201308;Cariacica
32013080112;NA;NA;NA;NA;NA;Vila Merlo B;3201308;Cariacica
32013080113;NA;NA;NA;NA;NA;Planeta B;3201308;Cariacica
32013080114;NA;NA;NA;NA;NA;Planalto;3201308;Cariacica
32013080115;NA;NA;NA;NA;NA;Campina Grande B;3201308;Cariacica
32013080116;NA;NA;NA;NA;NA;Jardim Campo Grande B;3201308;Cariacica
32013080117;NA;NA;NA;NA;NA;Itanguá B;3201308;Cariacica
32013080118;NA;NA;NA;NA;NA;Vila Merlo B;3201308;Cariacica
32013080120;NA;NA;NA;NA;NA;Flexal I C;3201308;Cariacica
32013080137;NA;NA;NA;NA;NA;Presidente Médici A;3201308;Cariacica
32013080139;NA;NA;NA;NA;NA;Presidente Médici B;3201308;Cariacica
32014070001;NA;NA;NA;NA;NA;Garage;3201407;Castelo
32015060001;NA;NA;NA;NA;NA;Morro do Café A;3201506;Colatina
32015060002;NA;NA;NA;NA;NA;Novo Horizonte;3201506;Colatina
32015060003;NA;NA;NA;NA;NA;São Brás;3201506;Colatina
32015060004;NA;NA;NA;NA;NA;São Judas Tadeu;3201506;Colatina
32015060005;NA;NA;NA;NA;NA;São Marcos;3201506;Colatina
32015060006;NA;NA;NA;NA;NA;Carlos Germano Naumann;3201506;Colatina
32015060007;NA;NA;NA;NA;NA;Pôr do Sol;3201506;Colatina
32015060009;NA;NA;NA;NA;NA;Nossa Senhora Aparecida;3201506;Colatina
32015060010;NA;NA;NA;NA;NA;Nossa Senhora da Penha;3201506;Colatina
32015060011;NA;NA;NA;NA;NA;Vila Real;3201506;Colatina
32015060012;NA;NA;NA;NA;NA;São Pedro;3201506;Colatina
32015060015;NA;NA;NA;NA;NA;Colatina Velha;3201506;Colatina
32015060016;NA;NA;NA;NA;NA;Mário Giurizatto;3201506;Colatina
32015060017;NA;NA;NA;NA;NA;Santa Helena;3201506;Colatina
32015060018;NA;NA;NA;NA;NA;Rivierinha;3201506;Colatina
32015060019;NA;NA;NA;NA;NA;Bela Vista;3201506;Colatina
32015060020;NA;NA;NA;NA;NA;São Vicente;3201506;Colatina
32015060022;NA;NA;NA;NA;NA;Ayrton Senna;3201506;Colatina
32015060023;NA;NA;NA;NA;NA;Olívio Zanoteli A;3201506;Colatina
32015060024;NA;NA;NA;NA;NA;Padre José de Anchieta;3201506;Colatina
32015060025;NA;NA;NA;NA;NA;Vila Lenira A;3201506;Colatina
32015060037;NA;NA;NA;NA;NA;Vila Amélia;3201506;Colatina
32015060038;NA;NA;NA;NA;NA;Operário;3201506;Colatina
32015060040;NA;NA;NA;NA;NA;Perpétuo Socorro;3201506;Colatina
32015060041;NA;NA;NA;NA;NA;Santo Antônio;3201506;Colatina
32015060042;NA;NA;NA;NA;NA;Morro do Café B;3201506;Colatina
32015060046;NA;NA;NA;NA;NA;Colibri;3201506;Colatina
32016050001;NA;NA;NA;NA;NA;Marcílio Dias;3201605;Conceição da Barra
32016050002;NA;NA;NA;NA;NA;Nossa Senhora Aparecida;3201605;Conceição da Barra
32016050003;NA;NA;NA;NA;NA;São Jorge;3201605;Conceição da Barra
32016050004;NA;NA;NA;NA;NA;São José A;3201605;Conceição da Barra
32016050005;NA;NA;NA;NA;NA;Santo Amaro;3201605;Conceição da Barra
32016050006;NA;NA;NA;NA;NA;Vila dos Pescadores;3201605;Conceição da Barra
32016050007;NA;NA;NA;NA;NA;São José B;3201605;Conceição da Barra
32017040001;NA;NA;NA;NA;NA;Arthur Soares;3201704;Conceição do Castelo
32021080001;NA;NA;NA;NA;NA;Jardim de Aroma/Valter Teófilo Figueiredo;3202108;Ecoporanga
32021080002;NA;NA;NA;NA;NA;Santa Mônica;3202108;Ecoporanga
32021080003;NA;NA;NA;NA;NA;Homero Amante;3202108;Ecoporanga
32021080015;NA;NA;NA;NA;NA;Vila Nova B;3202108;Ecoporanga
32021080018;NA;NA;NA;NA;NA;Jardim Paulista;3202108;Ecoporanga
32021080019;NA;NA;NA;NA;NA;Vale Encantado;3202108;Ecoporanga
32022070001;NA;NA;NA;NA;NA;Agrim Correia;3202207;Fundão
32022070002;NA;NA;NA;NA;NA;Timbuí;3202207;Fundão
32022070004;NA;NA;NA;NA;NA;Santo Antônio;3202207;Fundão
32022070005;NA;NA;NA;NA;NA;Orly Ramos;3202207;Fundão
32022070007;NA;NA;NA;NA;NA;Direção;3202207;Fundão
32023060006;NA;NA;NA;NA;NA;Auler Thomé;3202306;Guaçuí
32023060008;NA;NA;NA;NA;NA;Vale do Sol;3202306;Guaçuí
32023060012;NA;NA;NA;NA;NA;Lagoa;3202306;Guaçuí
32024050001;NA;NA;NA;NA;NA;Concha D´Ostra;3202405;Guarapari
32024050002;NA;NA;NA;NA;NA;Coroado;3202405;Guarapari
32024050003;NA;NA;NA;NA;NA;Kubitschek;3202405;Guarapari
32024050004;NA;NA;NA;NA;NA;Portal;3202405;Guarapari
32024050005;NA;NA;NA;NA;NA;Olaria;3202405;Guarapari
32024050006;NA;NA;NA;NA;NA;Camurugi;3202405;Guarapari
32024050007;NA;NA;NA;NA;NA;São Gabriel;3202405;Guarapari
32024050008;NA;NA;NA;NA;NA;Bela Vista;3202405;Guarapari
32024050010;NA;NA;NA;NA;NA;Village do Sol;3202405;Guarapari
32024050013;NA;NA;NA;NA;NA;Aeroporto;3202405;Guarapari
32024050014;NA;NA;NA;NA;NA;Jabaraí;3202405;Guarapari
32024050017;NA;NA;NA;NA;NA;Lameirão;3202405;Guarapari
32024050018;NA;NA;NA;NA;NA;Jardim Guarapari;3202405;Guarapari
32024050019;NA;NA;NA;NA;NA;Samambaia;3202405;Guarapari
32024050021;NA;NA;NA;NA;NA;Perocão;3202405;Guarapari
32024050022;NA;NA;NA;NA;NA;Elza Nader;3202405;Guarapari
32024050028;NA;NA;NA;NA;NA;Balneário Jacunem;3202405;Guarapari
32024050029;NA;NA;NA;NA;NA;Paturá;3202405;Guarapari
32024050031;NA;NA;NA;NA;NA;Adalberto Simão Nader;3202405;Guarapari
32024050032;NA;NA;NA;NA;NA;Itapebussu;3202405;Guarapari
32024050033;NA;NA;NA;NA;NA;Ipiranga;3202405;Guarapari
32024050034;NA;NA;NA;NA;NA;Acapulco;3202405;Guarapari
32024050038;NA;NA;NA;NA;NA;Condados;3202405;Guarapari
32024540001;NA;NA;NA;NA;NA;Novo Brasil;3202454;Ibatiba
32024540002;NA;NA;NA;NA;NA;São José;3202454;Ibatiba
32027020001;NA;NA;NA;NA;NA;Florencio Herzog;3202702;Itaguaçu
32028010002;NA;NA;NA;NA;NA;Rosa Meireles;3202801;Itapemirim
32028010003;NA;NA;NA;NA;NA;Campo Acima;3202801;Itapemirim
32028010005;NA;NA;NA;NA;NA;Itaoca;3202801;Itapemirim
32028010006;NA;NA;NA;NA;NA;Itaipava;3202801;Itapemirim
32030070001;NA;NA;NA;NA;NA;Quilombo;3203007;Iúna
32030560001;NA;NA;NA;NA;NA;Área Boa Vista;3203056;Jaguaré
32030560002;NA;NA;NA;NA;NA;Área Palmital;3203056;Jaguaré
32030560003;NA;NA;NA;NA;NA;Área Seac;3203056;Jaguaré
32031300001;NA;NA;NA;NA;NA;Cruzeiro;3203130;João Neiva
32032050001;NA;NA;NA;NA;NA;Araçá;3203205;Linhares
32032050002;NA;NA;NA;NA;NA;Aviso A;3203205;Linhares
32032050003;NA;NA;NA;NA;NA;Aviso B;3203205;Linhares
32032050004;NA;NA;NA;NA;NA;Aviso C;3203205;Linhares
32032050005;NA;NA;NA;NA;NA;Aviso D;3203205;Linhares
32032050006;NA;NA;NA;NA;NA;Interlagos A;3203205;Linhares
32032050008;NA;NA;NA;NA;NA;Interlagos B;3203205;Linhares
32032050009;NA;NA;NA;NA;NA;Araçá B;3203205;Linhares
32032050012;NA;NA;NA;NA;NA;Nova Esperança A;3203205;Linhares
32032050013;NA;NA;NA;NA;NA;Nova Esperança B;3203205;Linhares
32032050014;NA;NA;NA;NA;NA;Olaria;3203205;Linhares
32032050015;NA;NA;NA;NA;NA;Planalto;3203205;Linhares
32032050016;NA;NA;NA;NA;NA;Shell;3203205;Linhares
32032050017;NA;NA;NA;NA;NA;Araçá C;3203205;Linhares
32032050018;NA;NA;NA;NA;NA;Aviso E;3203205;Linhares
32032050020;NA;NA;NA;NA;NA;Interlagos C;3203205;Linhares
32032050028;NA;NA;NA;NA;NA;Nossa Senhora da Conceição;3203205;Linhares
32033200001;NA;NA;NA;NA;NA;Candinha;3203320;Marataízes
32033200002;NA;NA;NA;NA;NA;Morro de Acapulco;3203320;Marataízes
32033200003;NA;NA;NA;NA;NA;Pontal da Barra;3203320;Marataízes
32033200004;NA;NA;NA;NA;NA;Santa Rita;3203320;Marataízes
32033200005;NA;NA;NA;NA;NA;Barra de Itapemirim;3203320;Marataízes
32033200006;NA;NA;NA;NA;NA;Cidade Nova;3203320;Marataízes
32033200007;NA;NA;NA;NA;NA;Belo Horizonte;3203320;Marataízes
32033460001;NA;NA;NA;NA;NA;Centro;3203346;Marechal Floriano
32035020001;NA;NA;NA;NA;NA;Área Lagedo;3203502;Montanha
32038090001;NA;NA;NA;NA;NA;Boa Esperança;3203809;Muqui
32038090003;NA;NA;NA;NA;NA;Alto Boa Esperança;3203809;Muqui
32039080001;NA;NA;NA;NA;NA;Área Betânia;3203908;Nova Venécia
32039080002;NA;NA;NA;NA;NA;São Cristovão;3203908;Nova Venécia
32039080003;NA;NA;NA;NA;NA;Alvorada;3203908;Nova Venécia
32039080004;NA;NA;NA;NA;NA;Nossa Senhora de Fátima;3203908;Nova Venécia
32039080005;NA;NA;NA;NA;NA;Bonfim;3203908;Nova Venécia
32040050002;NA;NA;NA;NA;NA;Lírio dos Vales;3204005;Pancas
32040050003;NA;NA;NA;NA;NA;Pica-Pau;3204005;Pancas
32040050004;NA;NA;NA;NA;NA;Caneco A;3204005;Pancas
32040050005;NA;NA;NA;NA;NA;Morro da Cadeia;3204005;Pancas
32040050006;NA;NA;NA;NA;NA;Morro do Cemitério;3204005;Pancas
32040050007;NA;NA;NA;NA;NA;Milton Sá;3204005;Pancas
32040540001;NA;NA;NA;NA;NA;Camata;3204054;Pedro Canário
32041040002;NA;NA;NA;NA;NA;Colina;3204104;Pinheiros
32041040003;NA;NA;NA;NA;NA;Planalto;3204104;Pinheiros
32042030001;NA;NA;NA;NA;NA;Piuminas;3204203;Piúma
32042030002;NA;NA;NA;NA;NA;Lago Azul;3204203;Piúma
32042030004;NA;NA;NA;NA;NA;Monte Aghá;3204203;Piúma
32042030007;NA;NA;NA;NA;NA;Niteroi;3204203;Piúma
32042030011;NA;NA;NA;NA;NA;Centro;3204203;Piúma
32044010001;NA;NA;NA;NA;NA;São José;3204401;Rio Novo do Sul
32044010002;NA;NA;NA;NA;NA;Santo Antônio;3204401;Rio Novo do Sul
32045590001;NA;NA;NA;NA;NA;São Luiz;3204559;Santa Maria de Jetibá
32046090004;NA;NA;NA;NA;NA;Alvorada A;3204609;Santa Teresa
32046580001;NA;NA;NA;NA;NA;Caixa D´água;3204658;São Domingos do Norte
32046580003;NA;NA;NA;NA;NA;Niterói;3204658;São Domingos do Norte
32047080004;NA;NA;NA;NA;NA;São Sebastião;3204708;São Gabriel da Palha
32048070001;NA;NA;NA;NA;NA;Buraco quente;3204807;São José do Calçado
32048070002;NA;NA;NA;NA;NA;Carrapato / Sizenano Saviano;3204807;São José do Calçado
32049060002;NA;NA;NA;NA;NA;Aroeira;3204906;São Mateus
32049060003;NA;NA;NA;NA;NA;Boa Vista;3204906;São Mateus
32049060004;NA;NA;NA;NA;NA;Bom Sucesso I;3204906;São Mateus
32049060005;NA;NA;NA;NA;NA;Bom Sucesso II;3204906;São Mateus
32049060007;NA;NA;NA;NA;NA;Cacique;3204906;São Mateus
32049060009;NA;NA;NA;NA;NA;Colina;3204906;São Mateus
32049060011;NA;NA;NA;NA;NA;Jardim Eldorado;3204906;São Mateus
32049060012;NA;NA;NA;NA;NA;Liberdade;3204906;São Mateus
32049060013;NA;NA;NA;NA;NA;Litoraneo;3204906;São Mateus
32049060014;NA;NA;NA;NA;NA;Morada do Lago;3204906;São Mateus
32049060015;NA;NA;NA;NA;NA;Novo Horizonte;3204906;São Mateus
32049060016;NA;NA;NA;NA;NA;Porto;3204906;São Mateus
32049060017;NA;NA;NA;NA;NA;Santa Teresa;3204906;São Mateus
32049060018;NA;NA;NA;NA;NA;Seac;3204906;São Mateus
32049060020;NA;NA;NA;NA;NA;Vila Nova;3204906;São Mateus
32049060021;NA;NA;NA;NA;NA;Vitória;3204906;São Mateus
32049060022;NA;NA;NA;NA;NA;Cricaré;3204906;São Mateus
32049060023;NA;NA;NA;NA;NA;Morada do Ribeirão;3204906;São Mateus
32049060024;NA;NA;NA;NA;NA;Ribeirão;3204906;São Mateus
32049060025;NA;NA;NA;NA;NA;Vila Verde;3204906;São Mateus
32049060026;NA;NA;NA;NA;NA;Santo Antônio;3204906;São Mateus
32049060027;NA;NA;NA;NA;NA;Fátima;3204906;São Mateus
32049060028;NA;NA;NA;NA;NA;Pedra D´água;3204906;São Mateus
32049060029;NA;NA;NA;NA;NA;Centro;3204906;São Mateus
32049060030;NA;NA;NA;NA;NA;Sernamby;3204906;São Mateus
32049060031;NA;NA;NA;NA;NA;Jambeiro;3204906;São Mateus
32049060035;NA;NA;NA;NA;NA;Carapina;3204906;São Mateus
32049060036;NA;NA;NA;NA;NA;Alvorada;3204906;São Mateus
32049550001;NA;NA;NA;NA;NA;Sítio Recreio;3204955;São Roque do Canaã
32049550002;NA;NA;NA;NA;NA;Nossa Senhora das Graças;3204955;São Roque do Canaã
32050020001;NA;NA;NA;NA;NA;Boa Vista I;3205002;Serra
32050020003;NA;NA;NA;NA;NA;Cidade Pomar;3205002;Serra
32050020004;NA;NA;NA;NA;NA;Área Verde de Feu Rosa;3205002;Serra
32050020005;NA;NA;NA;NA;NA;Cantinho do Céu;3205002;Serra
32050020006;NA;NA;NA;NA;NA;José de Anchieta III;3205002;Serra
32050020007;NA;NA;NA;NA;NA;Nova Carapina I;3205002;Serra
32050020008;NA;NA;NA;NA;NA;Parque Jacaraípe;3205002;Serra
32050020009;NA;NA;NA;NA;NA;Planalto Serrano Bloco A;3205002;Serra
32050020011;NA;NA;NA;NA;NA;São João A;3205002;Serra
32050020012;NA;NA;NA;NA;NA;São Pedro;3205002;Serra
32050020013;NA;NA;NA;NA;NA;Taquara I;3205002;Serra
32050020014;NA;NA;NA;NA;NA;Taquara II;3205002;Serra
32050020015;NA;NA;NA;NA;NA;Vila Nova de Colares;3205002;Serra
32050020017;NA;NA;NA;NA;NA;Novo Horizonte (Área APP);3205002;Serra
32050020018;NA;NA;NA;NA;NA;Solar de Anchieta;3205002;Serra
32050020019;NA;NA;NA;NA;NA;José de Anchieta II;3205002;Serra
32050020022;NA;NA;NA;NA;NA;Central Carapina;3205002;Serra
32050020024;NA;NA;NA;NA;NA;Invasão de Hélio Ferraz;3205002;Serra
32050020025;NA;NA;NA;NA;NA;Bairro das Laranjeiras;3205002;Serra
32050020026;NA;NA;NA;NA;NA;Bairro Jardim Atlântico;3205002;Serra
32050020028;NA;NA;NA;NA;NA;Residencial Jacaraípe;3205002;Serra
32050020031;NA;NA;NA;NA;NA;Santiago da Serra;3205002;Serra
32050020032;NA;NA;NA;NA;NA;Cidade Nova da Serra;3205002;Serra
32050020033;NA;NA;NA;NA;NA;Belvedere;3205002;Serra
32050020037;NA;NA;NA;NA;NA;Parque das Gaivotas;3205002;Serra
32050020042;NA;NA;NA;NA;NA;José de Anchieta A;3205002;Serra
32050020043;NA;NA;NA;NA;NA;Jardim da Serra;3205002;Serra
32050020047;NA;NA;NA;NA;NA;Palmeiras;3205002;Serra
32050020048;NA;NA;NA;NA;NA;Nova Carapina II;3205002;Serra
32050020049;NA;NA;NA;NA;NA;Campinho Da Serra I;3205002;Serra
32050020050;NA;NA;NA;NA;NA;Cascata;3205002;Serra
32050020051;NA;NA;NA;NA;NA;Porto Dourado;3205002;Serra
32050020052;NA;NA;NA;NA;NA;Camará;3205002;Serra
32050020053;NA;NA;NA;NA;NA;Novo Horizonte;3205002;Serra
32050020054;NA;NA;NA;NA;NA;Balneário de Carapebus;3205002;Serra
32050020056;NA;NA;NA;NA;NA;Praia de Carapebus;3205002;Serra
32050020057;NA;NA;NA;NA;NA;Expansão do Bairro Palmeiras;3205002;Serra
32050020059;NA;NA;NA;NA;NA;Eldorado;3205002;Serra
32050020060;NA;NA;NA;NA;NA;Barro Branco;3205002;Serra
32050020064;NA;NA;NA;NA;NA;Jardim Tropical;3205002;Serra
32050020067;NA;NA;NA;NA;NA;Barcelona;3205002;Serra
32050020068;NA;NA;NA;NA;NA;Vista De Serra I;3205002;Serra
32050020069;NA;NA;NA;NA;NA;Maria Niobe;3205002;Serra
32050020070;NA;NA;NA;NA;NA;Vista Da Serra II;3205002;Serra
32050020071;NA;NA;NA;NA;NA;Serra Dourada II;3205002;Serra
32050020073;NA;NA;NA;NA;NA;Porto Canoa;3205002;Serra
32050020074;NA;NA;NA;NA;NA;Parque Residencial Tubarão;3205002;Serra
32050020075;NA;NA;NA;NA;NA;Guaraciaba A;3205002;Serra
32050020076;NA;NA;NA;NA;NA;Parque Residencial Laranjeiras A;3205002;Serra
32050020077;NA;NA;NA;NA;NA;São Geraldo;3205002;Serra
32050020080;NA;NA;NA;NA;NA;Carapina Grande;3205002;Serra
32050020084;NA;NA;NA;NA;NA;Santo Antônio;3205002;Serra
32050020086;NA;NA;NA;NA;NA;Jardim Carapina;3205002;Serra
32050020090;NA;NA;NA;NA;NA;Planalto de Carapina A;3205002;Serra
32050020092;NA;NA;NA;NA;NA;Residencial Vista do Mestre;3205002;Serra
32050020093;NA;NA;NA;NA;NA;Jardim Guanabara;3205002;Serra
32050020095;NA;NA;NA;NA;NA;Jardim Bela Vista;3205002;Serra
32050020096;NA;NA;NA;NA;NA;São Marcos I;3205002;Serra
32050020098;NA;NA;NA;NA;NA;Divinópolis;3205002;Serra
32050020102;NA;NA;NA;NA;NA;Feu Rosa;3205002;Serra
32050020105;NA;NA;NA;NA;NA;Planalto Serrano;3205002;Serra
32050020106;NA;NA;NA;NA;NA;Santa Luzia;3205002;Serra
32050020109;NA;NA;NA;NA;NA;Planalto de Carapina B;3205002;Serra
32050020112;NA;NA;NA;NA;NA;Parque Residencial Laranjeiras B;3205002;Serra
32050020113;NA;NA;NA;NA;NA;Guaraciaba B;3205002;Serra
32050020115;NA;NA;NA;NA;NA;José de Anchieta B;3205002;Serra
32050020117;NA;NA;NA;NA;NA;Serra Dourada I;3205002;Serra
32050020118;NA;NA;NA;NA;NA;Colina da Serra B;3205002;Serra
32051010003;NA;NA;NA;NA;NA;Loteamento Vila Nova;3205101;Viana
32051010008;NA;NA;NA;NA;NA;Centro A;3205101;Viana
32051010009;NA;NA;NA;NA;NA;Vale do Sol;3205101;Viana
32051010010;NA;NA;NA;NA;NA;Morada de Bethânia;3205101;Viana
32051010011;NA;NA;NA;NA;NA;Campo Verde;3205101;Viana
32051010012;NA;NA;NA;NA;NA;Coqueiral;3205101;Viana
32051010014;NA;NA;NA;NA;NA;Bom Pastor;3205101;Viana
32051010015;NA;NA;NA;NA;NA;Jucu;3205101;Viana
32051010016;NA;NA;NA;NA;NA;Nova Bethania A;3205101;Viana
32051010017;NA;NA;NA;NA;NA;Primavera;3205101;Viana
32051010018;NA;NA;NA;NA;NA;Vila Bethania;3205101;Viana
32051010019;NA;NA;NA;NA;NA;Ipanema;3205101;Viana
32051760001;NA;NA;NA;NA;NA;Nossa Senhora da Penha A;3205176;Vila Valério
32052000001;NA;NA;NA;NA;NA;Alecrim;3205200;Vila Velha
32052000003;NA;NA;NA;NA;NA;Cavaliere;3205200;Vila Velha
32052000007;NA;NA;NA;NA;NA;Ilha das Flores;3205200;Vila Velha
32052000008;NA;NA;NA;NA;NA;Jardim Guaranhuns/Canal;3205200;Vila Velha
32052000009;NA;NA;NA;NA;NA;Jardim Marilândia A;3205200;Vila Velha
32052000010;NA;NA;NA;NA;NA;João Goulart;3205200;Vila Velha
32052000011;NA;NA;NA;NA;NA;Morada da Barra;3205200;Vila Velha
32052000013;NA;NA;NA;NA;NA;Morro Jaburuna;3205200;Vila Velha
32052000014;NA;NA;NA;NA;NA;Normilha da Cunha;3205200;Vila Velha
32052000015;NA;NA;NA;NA;NA;Pedra dos Búzios;3205200;Vila Velha
32052000016;NA;NA;NA;NA;NA;Primeiro de Maio;3205200;Vila Velha
32052000017;NA;NA;NA;NA;NA;Rio Marinho;3205200;Vila Velha
32052000020;NA;NA;NA;NA;NA;Zumbi dos Palmares;3205200;Vila Velha
32052000021;NA;NA;NA;NA;NA;Vinte e Três de Maio;3205200;Vila Velha
32052000022;NA;NA;NA;NA;NA;Cobilândia/Canal A;3205200;Vila Velha
32052000023;NA;NA;NA;NA;NA;Barramares;3205200;Vila Velha
32052000024;NA;NA;NA;NA;NA;Ilha da Conceição;3205200;Vila Velha
32052000025;NA;NA;NA;NA;NA;Ulisses Guimarães A;3205200;Vila Velha
32052000026;NA;NA;NA;NA;NA;Vila da Vitória;3205200;Vila Velha
32052000027;NA;NA;NA;NA;NA;Cobi de Baixo;3205200;Vila Velha
32052000028;NA;NA;NA;NA;NA;Cobi de Cima;3205200;Vila Velha
32052000029;NA;NA;NA;NA;NA;Darly Santos;3205200;Vila Velha
32052000030;NA;NA;NA;NA;NA;São Torquato;3205200;Vila Velha
32052000031;NA;NA;NA;NA;NA;Argolas;3205200;Vila Velha
32052000032;NA;NA;NA;NA;NA;Vila Garrido;3205200;Vila Velha
32052000034;NA;NA;NA;NA;NA;São Conrado;3205200;Vila Velha
32052000035;NA;NA;NA;NA;NA;Pontal das Garças;3205200;Vila Velha
32052000038;NA;NA;NA;NA;NA;Alvorada;3205200;Vila Velha
32052000040;NA;NA;NA;NA;NA;Soteco;3205200;Vila Velha
32052000041;NA;NA;NA;NA;NA;Morro da Lagoa;3205200;Vila Velha
32052000043;NA;NA;NA;NA;NA;Retiro do Congo;3205200;Vila Velha
32052000044;NA;NA;NA;NA;NA;Nova Itaparica/Canal A;3205200;Vila Velha
32052000047;NA;NA;NA;NA;NA;Vila Guaranhuns;3205200;Vila Velha
32052000048;NA;NA;NA;NA;NA;Vista da Penha;3205200;Vila Velha
32052000049;NA;NA;NA;NA;NA;Dom João Batista;3205200;Vila Velha
32052000050;NA;NA;NA;NA;NA;Aribiri;3205200;Vila Velha
32052000051;NA;NA;NA;NA;NA;Ataíde A;3205200;Vila Velha
32052000057;NA;NA;NA;NA;NA;Divino Espírito Santo;3205200;Vila Velha
32052000058;NA;NA;NA;NA;NA;Glória A;3205200;Vila Velha
32052000059;NA;NA;NA;NA;NA;Garoto;3205200;Vila Velha
32052000060;NA;NA;NA;NA;NA;Vila Batista;3205200;Vila Velha
32052000062;NA;NA;NA;NA;NA;Paul A;3205200;Vila Velha
32052000063;NA;NA;NA;NA;NA;Santa Rita;3205200;Vila Velha
32052000064;NA;NA;NA;NA;NA;Riviera da Barra/ES-388 A;3205200;Vila Velha
32052000067;NA;NA;NA;NA;NA;Barra do Jucu (Valão);3205200;Vila Velha
32052000068;NA;NA;NA;NA;NA;Nova Jabaeté;3205200;Vila Velha
32052000069;NA;NA;NA;NA;NA;Sagrada Família;3205200;Vila Velha
32052000070;NA;NA;NA;NA;NA;Boa Vista I;3205200;Vila Velha
32052000071;NA;NA;NA;NA;NA;Jaburuna;3205200;Vila Velha
32052000072;NA;NA;NA;NA;NA;Mangal/Cidade de Deus A;3205200;Vila Velha
32052000073;NA;NA;NA;NA;NA;Ilha dos Ayres;3205200;Vila Velha
32052000077;NA;NA;NA;NA;NA;Glória B;3205200;Vila Velha
32052000078;NA;NA;NA;NA;NA;Ilha das Flores B/Ferrinho;3205200;Vila Velha
32052000080;NA;NA;NA;NA;NA;Ulisses Guimarães B;3205200;Vila Velha
32052000081;NA;NA;NA;NA;NA;Paul B;3205200;Vila Velha
32052000082;NA;NA;NA;NA;NA;Itapuã B;3205200;Vila Velha
32052000083;NA;NA;NA;NA;NA;Ewerton Montenegro;3205200;Vila Velha
32052000088;NA;NA;NA;NA;NA;Jardim Marilândia B;3205200;Vila Velha
32052000089;NA;NA;NA;NA;NA;Itapuã A;3205200;Vila Velha
32052000090;NA;NA;NA;NA;NA;Fazendinha;3205200;Vila Velha
32052000097;NA;NA;NA;NA;NA;Travessa da Gameleira;3205200;Vila Velha
32053090001;NA;NA;NA;NA;NA;Bonfim A;3205309;Vitória
32053090006;NA;NA;NA;NA;NA;Da Penha;3205309;Vitória
32053090007;NA;NA;NA;NA;NA;Piedade;3205309;Vitória
32053090008;NA;NA;NA;NA;NA;São Benedito;3205309;Vitória
32053090010;NA;NA;NA;NA;NA;Do Cabral;3205309;Vitória
32053090011;NA;NA;NA;NA;NA;Cruzamento;3205309;Vitória
32053090013;NA;NA;NA;NA;NA;Gurigica;3205309;Vitória
32053090014;NA;NA;NA;NA;NA;Do Moscoso;3205309;Vitória
32053090015;NA;NA;NA;NA;NA;Romão;3205309;Vitória
32053090016;NA;NA;NA;NA;NA;Tabuazeiro;3205309;Vitória
32053090017;NA;NA;NA;NA;NA;Forte São João;3205309;Vitória
32053090018;NA;NA;NA;NA;NA;Jesus de Nazareth;3205309;Vitória
32053090019;NA;NA;NA;NA;NA;São José;3205309;Vitória
32053090020;NA;NA;NA;NA;NA;Santa Tereza;3205309;Vitória
32053090021;NA;NA;NA;NA;NA;Santos Reis;3205309;Vitória
32053090023;NA;NA;NA;NA;NA;São Pedro;3205309;Vitória
32053090024;NA;NA;NA;NA;NA;Conquista;3205309;Vitória
32053090025;NA;NA;NA;NA;NA;Fonte Grande;3205309;Vitória
32053090026;NA;NA;NA;NA;NA;Consolação;3205309;Vitória
32053090028;NA;NA;NA;NA;NA;Ariovaldo Favalessa;3205309;Vitória
32053090029;NA;NA;NA;NA;NA;Bela Vista;3205309;Vitória
32053090034;NA;NA;NA;NA;NA;Do Quadro;3205309;Vitória
32053090035;NA;NA;NA;NA;NA;Estrelinha;3205309;Vitória
32053090037;NA;NA;NA;NA;NA;Grande Vitória;3205309;Vitória
32053090038;NA;NA;NA;NA;NA;Ilha das Caieiras;3205309;Vitória
32053090039;NA;NA;NA;NA;NA;Ilha de Santa Maria;3205309;Vitória
32053090040;NA;NA;NA;NA;NA;Ilha do Príncipe;3205309;Vitória
32053090052;NA;NA;NA;NA;NA;Santos Dumont;3205309;Vitória
32053090056;NA;NA;NA;NA;NA;São Pedro;3205309;Vitória
32053090057;NA;NA;NA;NA;NA;São Benedito B;3205309;Vitória
32053090058;NA;NA;NA;NA;NA;Bonfim B;3205309;Vitória
32053090059;NA;NA;NA;NA;NA;Santo Antônio B;3205309;Vitória
